,Id_Fecha_Pintura,Fecha,Pintura,Litros Totales,Valor USD,Linea,Area,Espesor,Rendimiento Diario,Rendimiento Std,Diferencia de Rendimientos,Diferencia de Rendimientos !(abs)
2166,2021-09-280079-BECKRYPRIM 246Pintado 1,2021-09-28,0079-BECKRYPRIM 246,155,1018.35,Pintado 1,5679.856,1.8268,36.64423226,67.63779528,30.99356302,-30.99356302
2167,2021-09-200079-BECKRYPRIM 246Pintado 1,2021-09-20,0079-BECKRYPRIM 246,105,689.85,Pintado 1,6304.7861,2.7554,60.0455819,67.63779528,7.592213371,-7.592213371
2168,2021-09-270079-BECKRYPRIM 246Pintado 1,2021-09-27,0079-BECKRYPRIM 246,70,459.9,Pintado 1,3066.718,3.082,43.81025714,67.63779528,23.82753813,-23.82753813
2169,2021-09-260079-BECKRYPRIM 246Pintado 1,2021-09-26,0079-BECKRYPRIM 246,55,361.35,Pintado 1,13558.50569,5.5556,246.5182853,67.63779528,178.88049,178.88049
2170,2021-10-080079-BECKRYPRIM 246Pintado 1,2021-10-08,0079-BECKRYPRIM 246,600,3942,Pintado 1,31999.426,21.6976,53.33237667,67.63779528,14.30541861,-14.30541861
2171,2021-10-030079-BECKRYPRIM 246Pintado 1,2021-10-03,0079-BECKRYPRIM 246,200,1314,Pintado 1,7266.042,4.4373,36.33021,67.63779528,31.30758528,-31.30758528
2172,2021-10-270079-BECKRYPRIM 246Pintado 1,2021-10-27,0079-BECKRYPRIM 246,452,2969.64,Pintado 1,40344.339,14.5225,89.25738717,67.63779528,21.61959189,21.61959189
2173,2021-10-250079-BECKRYPRIM 246Pintado 1,2021-10-25,0079-BECKRYPRIM 246,840,5518.8,Pintado 1,52305.895,18.1529,62.26892262,67.63779528,5.368872657,-5.368872657
2174,2021-10-240079-BECKRYPRIM 246Pintado 1,2021-10-24,0079-BECKRYPRIM 246,1150,7555.5,Pintado 1,65156.1001,21.4048,56.65747835,67.63779528,10.98031693,-10.98031693
2175,2021-10-230079-BECKRYPRIM 246Pintado 1,2021-10-23,0079-BECKRYPRIM 246,690,4533.3,Pintado 1,46774.94021,17.5672,67.78976842,67.63779528,0.1519731447,0.1519731447
2176,2021-10-220079-BECKRYPRIM 246Pintado 1,2021-10-22,0079-BECKRYPRIM 246,360,2365.2,Pintado 1,9677.75018,5.0225,26.88263939,67.63779528,40.75515589,-40.75515589
2177,2021-10-200079-BECKRYPRIM 246Pintado 1,2021-10-20,0079-BECKRYPRIM 246,350,2299.5,Pintado 1,15248.245,12.155,43.56641429,67.63779528,24.07138099,-24.07138099
2178,2021-10-160079-BECKRYPRIM 246Pintado 1,2021-10-16,0079-BECKRYPRIM 246,355,2332.35,Pintado 1,19465.285,7.159,54.83178873,67.63779528,12.80600654,-12.80600654
2179,2021-10-100079-BECKRYPRIM 246Pintado 1,2021-10-10,0079-BECKRYPRIM 246,1385,9099.45,Pintado 1,31682.3418,13.5428,22.87533704,67.63779528,44.76245824,-44.76245824
2180,2021-10-110079-BECKRYPRIM 246Pintado 1,2021-10-11,0079-BECKRYPRIM 246,400,2628,Pintado 1,9148.064,7.5994,22.87016,67.63779528,44.76763528,-44.76763528
2181,2021-10-310079-BECKRYPRIM 246Pintado 1,2021-10-31,0079-BECKRYPRIM 246,655,4303.35,Pintado 1,36517.858,18.2206,55.75245496,67.63779528,11.88534031,-11.88534031
2182,2021-10-290079-BECKRYPRIM 246Pintado 1,2021-10-29,0079-BECKRYPRIM 246,570,3744.9,Pintado 1,36748.477,16.133,64.47101228,67.63779528,3.166782995,-3.166782995
2183,2021-10-260079-BECKRYPRIM 246Pintado 1,2021-10-26,0079-BECKRYPRIM 246,228,1497.96,Pintado 1,11933.319,7.9802,52.33911842,67.63779528,15.29867685,-15.29867685
2184,2021-10-280079-BECKRYPRIM 246Pintado 1,2021-10-28,0079-BECKRYPRIM 246,310,2036.7,Pintado 1,8163.99,3.8172,26.33545161,67.63779528,41.30234366,-41.30234366
2185,2021-10-020079-BECKRYPRIM 246Pintado 1,2021-10-02,0079-BECKRYPRIM 246,90,591.3,Pintado 1,11486.93469,7.8182,127.6326077,67.63779528,59.99481239,59.99481239
2186,2021-10-300079-BECKRYPRIM 246Pintado 1,2021-10-30,0079-BECKRYPRIM 246,90,591.3,Pintado 1,5605.906,2.0687,62.28784444,67.63779528,5.349950831,-5.349950831
2187,2021-10-150079-BECKRYPRIM 246Pintado 1,2021-10-15,0079-BECKRYPRIM 246,45,295.65,Pintado 1,4061.422,4.339,90.25382222,67.63779528,22.61602695,22.61602695
2188,2021-11-290079-BECKRYPRIM 246Pintado 1,2021-11-29,0079-BECKRYPRIM 246,510,3350.7,Pintado 1,30142.228,12.6404,59.10240784,67.63779528,8.535387432,-8.535387432
2189,2021-11-210079-BECKRYPRIM 246Pintado 1,2021-11-21,0079-BECKRYPRIM 246,170,1116.9,Pintado 1,11848.566,5.1572,69.69744706,67.63779528,2.059651783,2.059651783
2190,2021-12-010079-BECKRYPRIM 246Pintado 1,2021-12-01,0079-BECKRYPRIM 246,1140,7489.8,Pintado 1,58641.904,29.696,51.44026667,67.63779528,16.19752861,-16.19752861
2191,2021-12-290079-BECKRYPRIM 246Pintado 1,2021-12-29,0079-BECKRYPRIM 246,370,2430.9,Pintado 1,27617.751,22.4737,74.64257027,67.63779528,7.004774995,7.004774995
2192,2021-12-300079-BECKRYPRIM 246Pintado 1,2021-12-30,0079-BECKRYPRIM 246,400,2628,Pintado 1,25291.258,13.0819,63.228145,67.63779528,4.409650276,-4.409650276
2193,2021-12-280079-BECKRYPRIM 246Pintado 1,2021-12-28,0079-BECKRYPRIM 246,30,197.1,Pintado 1,3343.968,4.512,111.4656,67.63779528,43.82780472,43.82780472
2194,2022-01-310079-BECKRYPRIM 246Pintado 1,2022-01-31,0079-BECKRYPRIM 246,650,4498,Pintado 1,26614.42656,13.808,40.94527163,67.63779528,26.69252364,-26.69252364
2195,2022-01-250079-BECKRYPRIM 246Pintado 1,2022-01-25,0079-BECKRYPRIM 246,760,5259.2,Pintado 1,5639.53,2.796,7.420434211,67.63779528,60.21736107,-60.21736107
2196,2022-01-300079-BECKRYPRIM 246Pintado 1,2022-01-30,0079-BECKRYPRIM 246,740,5120.8,Pintado 1,46859.99112,24.6876,63.32431232,67.63779528,4.313482951,-4.313482951
2197,2022-01-270079-BECKRYPRIM 246Pintado 1,2022-01-27,0079-BECKRYPRIM 246,200,1384,Pintado 1,17720.28134,7.2218,88.6014067,67.63779528,20.96361142,20.96361142
2198,2022-01-210079-BECKRYPRIM 246Pintado 1,2022-01-21,0079-BECKRYPRIM 246,460,3183.2,Pintado 1,25993.59176,22.137,56.50780817,67.63779528,11.1299871,-11.1299871
2199,2022-01-200079-BECKRYPRIM 246Pintado 1,2022-01-20,0079-BECKRYPRIM 246,1140,7888.8,Pintado 1,78717.052,31.9324,69.05004561,67.63779528,1.412250338,1.412250338
2200,2022-01-280079-BECKRYPRIM 246Pintado 1,2022-01-28,0079-BECKRYPRIM 246,60,415.2,Pintado 1,4198.559,3.681,69.97598333,67.63779528,2.338188058,2.338188058
2201,2022-02-030079-BECKRYPRIM 246Pintado 1,2022-02-03,0079-BECKRYPRIM 246,450,3114,Pintado 1,22983.7632,12.2851,51.07502933,67.63779528,16.56276594,-16.56276594
2202,2022-02-040079-BECKRYPRIM 246Pintado 1,2022-02-04,0079-BECKRYPRIM 246,630,4359.6,Pintado 1,39844.647,18.6022,63.24547143,67.63779528,4.392323847,-4.392323847
2203,2022-02-210079-BECKRYPRIM 246Pintado 1,2022-02-21,0079-BECKRYPRIM 246,1205,8338.6,Pintado 1,96528.93422,40.2128,80.10699935,67.63779528,12.46920408,12.46920408
2204,2022-02-170079-BECKRYPRIM 246Pintado 1,2022-02-17,0079-BECKRYPRIM 246,570,3944.4,Pintado 1,24197.81,6.928,42.45229825,67.63779528,25.18549703,-25.18549703
2205,2022-02-220079-BECKRYPRIM 246Pintado 1,2022-02-22,0079-BECKRYPRIM 246,672,4650.24,Pintado 1,33823.53208,15.9946,50.33263702,67.63779528,17.30515825,-17.30515825
2206,2022-02-100079-BECKRYPRIM 246Pintado 1,2022-02-10,0079-BECKRYPRIM 246,650,4498,Pintado 1,40057.598,19.992,61.62707385,67.63779528,6.010721429,-6.010721429
2207,2022-02-110079-BECKRYPRIM 246Pintado 1,2022-02-11,0079-BECKRYPRIM 246,670,4636.4,Pintado 1,12081.542,5.23,18.03215224,67.63779528,49.60564304,-49.60564304
2208,2022-02-230079-BECKRYPRIM 246Pintado 1,2022-02-23,0079-BECKRYPRIM 246,213,1473.96,Pintado 1,16974.679,11.911,79.69332864,67.63779528,12.05553336,12.05553336
2209,2022-02-120079-BECKRYPRIM 246Pintado 1,2022-02-12,0079-BECKRYPRIM 246,150,1038,Pintado 1,14229.87,6.8709,94.8658,67.63779528,27.22800472,27.22800472
2210,2022-02-260079-BECKRYPRIM 246Pintado 1,2022-02-26,0079-BECKRYPRIM 246,355,2456.6,Pintado 1,7502.017,3.212,21.13244225,67.63779528,46.50535302,-46.50535302
2211,2022-02-240079-BECKRYPRIM 246Pintado 1,2022-02-24,0079-BECKRYPRIM 246,240,1660.8,Pintado 1,9459.28478,4.7677,39.41368658,67.63779528,28.22410869,-28.22410869
2212,2022-02-140079-BECKRYPRIM 246Pintado 1,2022-02-14,0079-BECKRYPRIM 246,100,692,Pintado 1,2868.95,1.359,28.6895,67.63779528,38.94829528,-38.94829528
2213,2022-02-150079-BECKRYPRIM 246Pintado 1,2022-02-15,0079-BECKRYPRIM 246,110,761.2,Pintado 1,15608.04303,8.8457,141.8913003,67.63779528,74.253505,74.253505
2214,2022-03-300079-BECKRYPRIM 246Pintado 1,2022-03-30,0079-BECKRYPRIM 246,810,5605.2,Pintado 1,57461.97,24.5028,70.9407037,67.63779528,3.302908428,3.302908428
2215,2022-03-270079-BECKRYPRIM 246Pintado 1,2022-03-27,0079-BECKRYPRIM 246,200,1384,Pintado 1,12929.112,4.338,64.64556,67.63779528,2.992235276,-2.992235276
2216,2022-03-310079-BECKRYPRIM 246Pintado 1,2022-03-31,0079-BECKRYPRIM 246,700,4844,Pintado 1,47780.047,22.761,68.25721,67.63779528,0.6194147244,0.6194147244
2217,2022-03-030079-BECKRYPRIM 246Pintado 1,2022-03-03,0079-BECKRYPRIM 246,400,2768,Pintado 1,25278.06792,10.7486,63.1951698,67.63779528,4.442625476,-4.442625476
2218,2022-03-020079-BECKRYPRIM 246Pintado 1,2022-03-02,0079-BECKRYPRIM 246,200,1384,Pintado 1,13614.42277,5.2286,68.07211385,67.63779528,0.4343185744,0.4343185744
2219,2022-03-110079-BECKRYPRIM 246Pintado 1,2022-03-11,0079-BECKRYPRIM 246,400,2768,Pintado 1,13765.981,14.703,34.4149525,67.63779528,33.22284278,-33.22284278
2220,2022-03-200079-BECKRYPRIM 246Pintado 1,2022-03-20,0079-BECKRYPRIM 246,240,1660.8,Pintado 1,11621.91364,4.2752,48.42464017,67.63779528,19.21315511,-19.21315511
2221,2022-03-190079-BECKRYPRIM 246Pintado 1,2022-03-19,0079-BECKRYPRIM 246,125,865,Pintado 1,14483.932,4.841,115.871456,67.63779528,48.23366072,48.23366072
2222,2022-03-120079-BECKRYPRIM 246Pintado 1,2022-03-12,0079-BECKRYPRIM 246,75,519,Pintado 1,813.624,0.73,10.84832,67.63779528,56.78947528,-56.78947528
2223,2022-03-180079-BECKRYPRIM 246Pintado 1,2022-03-18,0079-BECKRYPRIM 246,50,346,Pintado 1,2124.036,1.246,42.48072,67.63779528,25.15707528,-25.15707528
2224,2022-03-070079-BECKRYPRIM 246Pintado 1,2022-03-07,0079-BECKRYPRIM 246,40,276.8,Pintado 1,1443.724,1.55,36.0931,67.63779528,31.54469528,-31.54469528
2225,2022-04-010079-BECKRYPRIM 246Pintado 1,2022-04-01,0079-BECKRYPRIM 246,637,4408.04,Pintado 1,21942.998,8.512,34.44740659,67.63779528,33.19038868,-33.19038868
2226,2022-04-240079-BECKRYPRIM 246Pintado 1,2022-04-24,0079-BECKRYPRIM 246,490,3390.8,Pintado 1,30126.934,10.4348,61.48353878,67.63779528,6.1542565,-6.1542565
2227,2022-04-210079-BECKRYPRIM 246Pintado 1,2022-04-21,0079-BECKRYPRIM 246,535,3702.2,Pintado 1,33656.38449,14.391,62.90912989,67.63779528,4.728665388,-4.728665388
2228,2022-04-160079-BECKRYPRIM 246Pintado 1,2022-04-16,0079-BECKRYPRIM 246,1330,9203.6,Pintado 1,64969.33406,23.288,48.84912335,67.63779528,18.78867192,-18.78867192
2229,2022-04-180079-BECKRYPRIM 246Pintado 1,2022-04-18,0079-BECKRYPRIM 246,970,6712.4,Pintado 1,11933.282,4.3553,12.30235258,67.63779528,55.3354427,-55.3354427
2230,2022-04-140079-BECKRYPRIM 246Pintado 1,2022-04-14,0079-BECKRYPRIM 246,1240,8580.8,Pintado 1,9951.12,3.028,8.025096774,67.63779528,59.6126985,-59.6126985
2231,2022-04-130079-BECKRYPRIM 246Pintado 1,2022-04-13,0079-BECKRYPRIM 246,485,3356.2,Pintado 1,47869.56428,33.6204,98.70013254,67.63779528,31.06233726,31.06233726
2232,2022-04-120079-BECKRYPRIM 246Pintado 1,2022-04-12,0079-BECKRYPRIM 246,200,1384,Pintado 1,13681.872,5.2916,68.40936,67.63779528,0.7715647244,0.7715647244
2233,2022-04-030079-BECKRYPRIM 246Pintado 1,2022-04-03,0079-BECKRYPRIM 246,133,920.36,Pintado 1,7898.541,5.0891,59.38752632,67.63779528,8.25026896,-8.25026896
2234,2022-04-260079-BECKRYPRIM 246Pintado 1,2022-04-26,0079-BECKRYPRIM 246,65,449.8,Pintado 1,7710.168,1.8114,118.6179692,67.63779528,50.98017396,50.98017396
2235,2022-05-170079-BECKRYPRIM 246Pintado 1,2022-05-17,0079-BECKRYPRIM 246,2170,15016.4,Pintado 1,128326.7758,54.9418,59.13676302,67.63779528,8.501032253,-8.501032253
2236,2022-05-130079-BECKRYPRIM 246Pintado 1,2022-05-13,0079-BECKRYPRIM 246,520,3598.4,Pintado 1,19211.166,8.783,36.94455,67.63779528,30.69324528,-30.69324528
2237,2022-05-070079-BECKRYPRIM 246Pintado 1,2022-05-07,0079-BECKRYPRIM 246,890,6158.8,Pintado 1,22135.231,10.416,24.87104607,67.63779528,42.76674921,-42.76674921
2238,2022-05-200079-BECKRYPRIM 246Pintado 1,2022-05-20,0079-BECKRYPRIM 246,765,5293.8,Pintado 1,65068.678,26.388,85.05709542,67.63779528,17.41930015,17.41930015
2239,2022-05-160079-BECKRYPRIM 246Pintado 1,2022-05-16,0079-BECKRYPRIM 246,500,3460,Pintado 1,48357.637,21.4752,96.715274,67.63779528,29.07747872,29.07747872
2240,2022-05-290079-BECKRYPRIM 246Pintado 1,2022-05-29,0079-BECKRYPRIM 246,200,1384,Pintado 1,10051.242,7.5474,50.25621,67.63779528,17.38158528,-17.38158528
2241,2022-05-300079-BECKRYPRIM 246Pintado 1,2022-05-30,0079-BECKRYPRIM 246,100,692,Pintado 1,3228.61,3.663,32.2861,67.63779528,35.35169528,-35.35169528
2242,2022-05-210079-BECKRYPRIM 246Pintado 1,2022-05-21,0079-BECKRYPRIM 246,95,657.4,Pintado 1,1004.484,0.46,10.57351579,67.63779528,57.06427949,-57.06427949
2243,2022-06-190079-BECKRYPRIM 246Pintado 1,2022-06-19,0079-BECKRYPRIM 246,450,3114,Pintado 1,46701.79,24.2142,103.7817556,67.63779528,36.14396028,36.14396028
2244,2022-06-180079-BECKRYPRIM 246Pintado 1,2022-06-18,0079-BECKRYPRIM 246,200,1384,Pintado 1,19634.63327,10.9304,98.17316635,67.63779528,30.53537107,30.53537107
2245,2022-06-090079-BECKRYPRIM 246Pintado 1,2022-06-09,0079-BECKRYPRIM 246,800,5536,Pintado 1,25412.21598,11.0416,31.76526997,67.63779528,35.8725253,-35.8725253
2246,2022-06-030079-BECKRYPRIM 246Pintado 1,2022-06-03,0079-BECKRYPRIM 246,280,1937.6,Pintado 1,2519.552,2.1081,8.9984,67.63779528,58.63939528,-58.63939528
2247,2022-06-020079-BECKRYPRIM 246Pintado 1,2022-06-02,0079-BECKRYPRIM 246,240,1660.8,Pintado 1,10582.52,4.603,44.09383333,67.63779528,23.54396194,-23.54396194
2248,2022-06-290079-BECKRYPRIM 246Pintado 1,2022-06-29,0079-BECKRYPRIM 246,460,3183.2,Pintado 1,36095.257,12.7107,78.46795,67.63779528,10.83015472,10.83015472
2249,2022-06-240079-BECKRYPRIM 246Pintado 1,2022-06-24,0079-BECKRYPRIM 246,500,3460,Pintado 1,23339.232,11.381,46.678464,67.63779528,20.95933128,-20.95933128
2250,2022-06-250079-BECKRYPRIM 246Pintado 1,2022-06-25,0079-BECKRYPRIM 246,530,3667.6,Pintado 1,40380.773,29.8893,76.19013774,67.63779528,8.55234246,8.55234246
2251,2022-06-210079-BECKRYPRIM 246Pintado 1,2022-06-21,0079-BECKRYPRIM 246,250,1730,Pintado 1,3591.38,2.068,14.36552,67.63779528,53.27227528,-53.27227528
2252,2022-06-300079-BECKRYPRIM 246Pintado 1,2022-06-30,0079-BECKRYPRIM 246,390,2698.8,Pintado 1,10445.3535,4.1772,26.78295769,67.63779528,40.85483758,-40.85483758
2253,2022-06-150079-BECKRYPRIM 246Pintado 1,2022-06-15,0079-BECKRYPRIM 246,73,505.16,Pintado 1,2050.05,1.3794,28.08287671,67.63779528,39.55491856,-39.55491856
2254,2022-07-080079-BECKRYPRIM 246Pintado 1,2022-07-08,0079-BECKRYPRIM 246,524.999,4068.74,Pintado 1,36668.74866,32.4039,69.84536858,67.63779528,2.207573306,2.207573306
2255,2022-07-050079-BECKRYPRIM 246Pintado 1,2022-07-05,0079-BECKRYPRIM 246,330,2557.5,Pintado 1,21642.641,10.613,65.58376061,67.63779528,2.05403467,-2.05403467
2256,2022-07-070079-BECKRYPRIM 246Pintado 1,2022-07-07,0079-BECKRYPRIM 246,535,4146.25,Pintado 1,24449.82,10.496,45.70059813,67.63779528,21.93719714,-21.93719714
2257,2022-07-120079-BECKRYPRIM 246Pintado 1,2022-07-12,0079-BECKRYPRIM 246,390,3022.5,Pintado 1,22441.832,10.06,57.54315897,67.63779528,10.0946363,-10.0946363
2258,2022-07-040079-BECKRYPRIM 246Pintado 1,2022-07-04,0079-BECKRYPRIM 246,330,2557.5,Pintado 1,21204.088,11.656,64.25481212,67.63779528,3.382983154,-3.382983154
2259,2022-07-290079-BECKRYPRIM 246Pintado 1,2022-07-29,0079-BECKRYPRIM 246,1515,11741.25,Pintado 1,13142.939,5.655,8.675207261,67.63779528,58.96258801,-58.96258801
2260,2022-07-250079-BECKRYPRIM 246Pintado 1,2022-07-25,0079-BECKRYPRIM 246,1165,9028.75,Pintado 1,73427.976,28.8336,63.02830558,67.63779528,4.609489696,-4.609489696
2261,2022-07-270079-BECKRYPRIM 246Pintado 1,2022-07-27,0079-BECKRYPRIM 246,1115,8641.25,Pintado 1,60914.907,34.0702,54.63220359,67.63779528,13.00559169,-13.00559169
2262,2022-07-220079-BECKRYPRIM 246Pintado 1,2022-07-22,0079-BECKRYPRIM 246,840,6510,Pintado 1,60144.517,28.086,71.60061548,67.63779528,3.962820201,3.962820201
2263,2022-07-210079-BECKRYPRIM 246Pintado 1,2022-07-21,0079-BECKRYPRIM 246,400,3100,Pintado 1,21286.60688,8.4828,53.2165172,67.63779528,14.42127808,-14.42127808
2264,2022-07-170079-BECKRYPRIM 246Pintado 1,2022-07-17,0079-BECKRYPRIM 246,975,7556.25,Pintado 1,3663.504,2.116,3.75744,67.63779528,63.88035528,-63.88035528
2265,2022-07-160079-BECKRYPRIM 246Pintado 1,2022-07-16,0079-BECKRYPRIM 246,225,1743.75,Pintado 1,723.424,0.458,3.215217778,67.63779528,64.4225775,-64.4225775
2266,2022-07-280079-BECKRYPRIM 246Pintado 1,2022-07-28,0079-BECKRYPRIM 246,275,2131.25,Pintado 1,23332.742,10.5199,84.84633455,67.63779528,17.20853927,17.20853927
2267,2022-07-260079-BECKRYPRIM 246Pintado 1,2022-07-26,0079-BECKRYPRIM 246,245,1898.75,Pintado 1,5606.181,2.23,22.88237143,67.63779528,44.75542385,-44.75542385
2268,2022-07-060079-BECKRYPRIM 246Pintado 1,2022-07-06,0079-BECKRYPRIM 246,65,503.75,Pintado 1,3168.605,2.289,48.74776923,67.63779528,18.89002604,-18.89002604
2269,2022-08-200079-BECKRYPRIM 246Pintado 1,2022-08-20,0079-BECKRYPRIM 246,725,5618.75,Pintado 1,35171.158,12.112,48.51194207,67.63779528,19.12585321,-19.12585321
2270,2022-08-190079-BECKRYPRIM 246Pintado 1,2022-08-19,0079-BECKRYPRIM 246,595,4611.25,Pintado 1,39148.9959,17.4746,65.79663176,67.63779528,1.841163511,-1.841163511
2271,2022-08-170079-BECKRYPRIM 246Pintado 1,2022-08-17,0079-BECKRYPRIM 246,535,4146.25,Pintado 1,51213.37864,20.6986,95.72594138,67.63779528,28.08814611,28.08814611
2272,2022-08-180079-BECKRYPRIM 246Pintado 1,2022-08-18,0079-BECKRYPRIM 246,960,7440,Pintado 1,58984.41199,27.3943,61.44209582,67.63779528,6.195699453,-6.195699453
2273,2022-08-150079-BECKRYPRIM 246Pintado 1,2022-08-15,0079-BECKRYPRIM 246,705,5463.75,Pintado 1,55251.95,26.07,78.37156028,67.63779528,10.73376501,10.73376501
2274,2022-08-140079-BECKRYPRIM 246Pintado 1,2022-08-14,0079-BECKRYPRIM 246,960,7440,Pintado 1,70442.906,29.8098,73.37802708,67.63779528,5.740231808,5.740231808
2275,2022-08-010079-BECKRYPRIM 246Pintado 1,2022-08-01,0079-BECKRYPRIM 246,1075,8331.25,Pintado 1,56739.649,28.4172,52.78106884,67.63779528,14.85672644,-14.85672644
2276,2022-08-160079-BECKRYPRIM 246Pintado 1,2022-08-16,0079-BECKRYPRIM 246,1120,8680,Pintado 1,56413.79286,34.2032,50.36945791,67.63779528,17.26833736,-17.26833736
2277,2022-08-130079-BECKRYPRIM 246Pintado 1,2022-08-13,0079-BECKRYPRIM 246,400,3100,Pintado 1,21085.647,6.854,52.7141175,67.63779528,14.92367778,-14.92367778
2278,2022-08-100079-BECKRYPRIM 246Pintado 1,2022-08-10,0079-BECKRYPRIM 246,1220,9455,Pintado 1,37729.782,14.3012,30.92605082,67.63779528,36.71174446,-36.71174446
2279,2022-08-310079-BECKRYPRIM 246Pintado 1,2022-08-31,0079-BECKRYPRIM 246,520,4030,Pintado 1,6535.28927,2.739,12.56786398,67.63779528,55.06993129,-55.06993129
2280,2022-08-080079-BECKRYPRIM 246Pintado 1,2022-08-08,0079-BECKRYPRIM 246,1950,15112.5,Pintado 1,23053.643,9.3595,11.82238103,67.63779528,55.81541425,-55.81541425
2281,2022-08-060079-BECKRYPRIM 246Pintado 1,2022-08-06,0079-BECKRYPRIM 246,1200,9300,Pintado 1,96340.028,40.114,80.28335667,67.63779528,12.64556139,12.64556139
2282,2022-08-280079-BECKRYPRIM 246Pintado 1,2022-08-28,0079-BECKRYPRIM 246,400,3100,Pintado 1,13304.28916,5.9081,33.2607229,67.63779528,34.37707238,-34.37707238
2283,2022-08-090079-BECKRYPRIM 246Pintado 1,2022-08-09,0079-BECKRYPRIM 246,990,7672.5,Pintado 1,2441.22,1.0386,2.465878788,67.63779528,65.17191649,-65.17191649
2284,2022-08-270079-BECKRYPRIM 246Pintado 1,2022-08-27,0079-BECKRYPRIM 246,510,3952.5,Pintado 1,8499.604,7.011,16.6658902,67.63779528,50.97190508,-50.97190508
2285,2022-08-260079-BECKRYPRIM 246Pintado 1,2022-08-26,0079-BECKRYPRIM 246,600,4650,Pintado 1,1009.823,0.753,1.683038333,67.63779528,65.95475694,-65.95475694
2286,2022-08-290079-BECKRYPRIM 246Pintado 1,2022-08-29,0079-BECKRYPRIM 246,785,6083.75,Pintado 1,39978.82,13.1477,50.92843312,67.63779528,16.70936215,-16.70936215
2287,2022-08-040079-BECKRYPRIM 246Pintado 1,2022-08-04,0079-BECKRYPRIM 246,900,6975,Pintado 1,38891.492,19.4982,43.21276889,67.63779528,24.42502639,-24.42502639
2288,2022-08-230079-BECKRYPRIM 246Pintado 1,2022-08-23,0079-BECKRYPRIM 246,1440,11160,Pintado 1,49383.00805,18.2759,34.29375559,67.63779528,33.34403969,-33.34403969
2289,2022-08-240079-BECKRYPRIM 246Pintado 1,2022-08-24,0079-BECKRYPRIM 246,725,5618.75,Pintado 1,38164.55045,16.3187,52.64075924,67.63779528,14.99703603,-14.99703603
2290,2022-08-250079-BECKRYPRIM 246Pintado 1,2022-08-25,0079-BECKRYPRIM 246,475,3681.25,Pintado 1,13734.038,10.045,28.91376421,67.63779528,38.72403107,-38.72403107
2291,2022-08-070079-BECKRYPRIM 246Pintado 1,2022-08-07,0079-BECKRYPRIM 246,360,2790,Pintado 1,21771.727,9.239,60.47701944,67.63779528,7.160775831,-7.160775831
2292,2022-09-070079-BECKRYPRIM 246Pintado 1,2022-09-07,0079-BECKRYPRIM 246,685,5308.75,Pintado 1,29346.6,54.988,42.84175182,67.63779528,24.79604345,-24.79604345
2293,2022-09-060079-BECKRYPRIM 246Pintado 1,2022-09-06,0079-BECKRYPRIM 246,660,5115,Pintado 1,46089.476,28.7802,69.83253939,67.63779528,2.194744118,2.194744118
2294,2022-09-050079-BECKRYPRIM 246Pintado 1,2022-09-05,0079-BECKRYPRIM 246,1070,8292.5,Pintado 1,58817.65748,21.9296,54.96977335,67.63779528,12.66802193,-12.66802193
2295,2022-09-030079-BECKRYPRIM 246Pintado 1,2022-09-03,0079-BECKRYPRIM 246,565,4378.75,Pintado 1,15538.344,5.924,27.50149381,67.63779528,40.13630147,-40.13630147
2296,2022-09-040079-BECKRYPRIM 246Pintado 1,2022-09-04,0079-BECKRYPRIM 246,950,7362.5,Pintado 1,55078.51163,27.8212,57.97738066,67.63779528,9.660414612,-9.660414612
2297,2022-09-290079-BECKRYPRIM 246Pintado 1,2022-09-29,0079-BECKRYPRIM 246,250,1937.5,Pintado 1,13315.398,9.5778,53.261592,67.63779528,14.37620328,-14.37620328
2298,2022-09-260079-BECKRYPRIM 246Pintado 1,2022-09-26,0079-BECKRYPRIM 246,305,2363.75,Pintado 1,14076.176,8.3851,46.15139672,67.63779528,21.48639855,-21.48639855
2299,2022-09-280079-BECKRYPRIM 246Pintado 1,2022-09-28,0079-BECKRYPRIM 246,795,6161.25,Pintado 1,15302.18,5.2382,19.24802516,67.63779528,48.38977012,-48.38977012
2300,2022-09-270079-BECKRYPRIM 246Pintado 1,2022-09-27,0079-BECKRYPRIM 246,555,4301.25,Pintado 1,17902.001,7.379,32.25585766,67.63779528,35.38193762,-35.38193762
2301,2022-09-250079-BECKRYPRIM 246Pintado 1,2022-09-25,0079-BECKRYPRIM 246,1095,8486.25,Pintado 1,37271.704,14.856,34.03808584,67.63779528,33.59970943,-33.59970943
2302,2022-09-230079-BECKRYPRIM 246Pintado 1,2022-09-23,0079-BECKRYPRIM 246,1445,11198.75,Pintado 1,98371.58845,39.068,68.07722384,67.63779528,0.4394285652,0.4394285652
2303,2022-09-240079-BECKRYPRIM 246Pintado 1,2022-09-24,0079-BECKRYPRIM 246,935,7246.25,Pintado 1,57583.365,27.6432,61.58648663,67.63779528,6.051308645,-6.051308645
2304,2022-09-210079-BECKRYPRIM 246Pintado 1,2022-09-21,0079-BECKRYPRIM 246,760,5890,Pintado 1,57912.312,24.8172,76.20041053,67.63779528,8.562615251,8.562615251
2305,2022-09-220079-BECKRYPRIM 246Pintado 1,2022-09-22,0079-BECKRYPRIM 246,1020,7905,Pintado 1,59347.95924,24.6414,58.18427376,67.63779528,9.453521511,-9.453521511
